id,pais,materia,grado,tema,tema_descripcion,tema_orden,parametro,codigo,nivel,nivel_nombre,porcentaje_nivel,puntaje_promedio,puntaje_significancia,quintil,quintil_puntaje,quintil_significancia,nota_tooltip,nota_grafico
1.2,ar,Matemáticas,6,Ruralidad,"Indicador de las características del asentamiento del cual el estudiante es parte, según la definición de cada país.",4,Urbano,ArgentinaMatemáticas6RuralidadUrbano,4,Nivel IV,0.05028292,720.8594047,6.658486314,Quintil_5,,0.6151328253,,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 1_fam,1,Nivel I,0.5572847134,665.3356681,14.18202845,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 1_fam,2,Nivel II,0.3352698864,665.3356681,14.18202845,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 1_fam,3,Nivel III,0.0837127776,665.3356681,14.18202845,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 1_fam,4,Nivel IV,0.0237326226,665.3356681,14.18202845,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 5_fam,1,Nivel I,0.2194875604,734.471214,14.18202845,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 5_fam,2,Nivel II,0.4888452913,734.471214,14.18202845,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 5_fam,3,Nivel III,0.2155805703,734.471214,14.18202845,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaCiencias6Familia: nivel socioeconómicoQuintil 5_fam,4,Nivel IV,0.07608657798,734.471214,14.18202845,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 1_fam,1,Nivel I,0.5121525797,679.0894551,14.44000836,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 1_fam,2,Nivel II,0.1986538243,679.0894551,14.44000836,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 1_fam,3,Nivel III,0.2167328967,679.0894551,14.44000836,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 1_fam,4,Nivel IV,0.07246069924,679.0894551,14.44000836,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 5_fam,1,Nivel I,0.2039534811,747.7309539,14.44000836,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 5_fam,2,Nivel II,0.1886155932,747.7309539,14.44000836,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 5_fam,3,Nivel III,0.3876640611,747.7309539,14.44000836,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura3Familia: nivel socioeconómicoQuintil 5_fam,4,Nivel IV,0.2197668646,747.7309539,14.44000836,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 1_fam,1,Nivel I,0.2657720645,669.7931022,15.09512615,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 1_fam,2,Nivel II,0.5559315276,669.7931022,15.09512615,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 1_fam,3,Nivel III,0.09572307749,669.7931022,15.09512615,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 1_fam,4,Nivel IV,0.08257333043,669.7931022,15.09512615,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 5_fam,1,Nivel I,0.09185612701,745.544952,15.09512615,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 5_fam,2,Nivel II,0.4096552249,745.544952,15.09512615,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 5_fam,3,Nivel III,0.2530830987,745.544952,15.09512615,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaLectura6Familia: nivel socioeconómicoQuintil 5_fam,4,Nivel IV,0.2454055493,745.544952,15.09512615,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 1_fam,1,Nivel I,0.4761501218,688.8835165,13.80218385,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 1_fam,2,Nivel II,0.2874533059,688.8835165,13.80218385,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 1_fam,3,Nivel III,0.1955013456,688.8835165,13.80218385,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 1_fam,4,Nivel IV,0.04089522662,688.8835165,13.80218385,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 5_fam,1,Nivel I,0.2263607786,754.0216076,13.80218385,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 5_fam,2,Nivel II,0.2673793246,754.0216076,13.80218385,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 5_fam,3,Nivel III,0.3880269837,754.0216076,13.80218385,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas3Familia: nivel socioeconómicoQuintil 5_fam,4,Nivel IV,0.1182329132,754.0216076,13.80218385,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 1_fam,1,Nivel I,0.5406838486,681.653201,15.405907,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 1_fam,2,Nivel II,0.3482409055,681.653201,15.405907,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 1_fam,3,Nivel III,0.09657734721,681.653201,15.405907,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 1_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 1_fam,4,Nivel IV,0.01449789867,681.653201,15.405907,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 5_fam,1,Nivel I,0.2115819524,752.7493167,15.405907,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 5_fam,2,Nivel II,0.4551383077,752.7493167,15.405907,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 5_fam,3,Nivel III,0.2568841499,752.7493167,15.405907,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,6,Familia: nivel socioeconómico,"índice de medición del nivel socioeconómico y cultural de los estudiantes. Es una variable compuesta que incluye antecedentes educativos, económicos y laborales de los padres, además de posesiones, libros y características de la construcción de la vivienda.",2,Quintil 5_fam,ArgentinaMatemáticas6Familia: nivel socioeconómicoQuintil 5_fam,4,Nivel IV,0.07639558998,752.7493167,15.405907,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 1_esc,1,Nivel I,0.6090315401,650.7954749,20.53711703,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 1_esc,2,Nivel II,0.3317832526,650.7954749,20.53711703,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 1_esc,3,Nivel III,0.0429739263,650.7954749,20.53711703,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 1_esc,4,Nivel IV,0.01621128099,650.7954749,20.53711703,,,,20% más bajo de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 5_esc,1,Nivel I,0.189707798,745.9543034,20.53711703,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 5_esc,2,Nivel II,0.4519306308,745.9543034,20.53711703,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 5_esc,3,Nivel III,0.2547517209,745.9543034,20.53711703,,,,20% más alto de la muestra,
2.1,ar,Ciencias,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaCiencias6Escuela: nivel socioeconómicoQuintil 5_esc,4,Nivel IV,0.1036098503,745.9543034,20.53711703,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 1_esc,1,Nivel I,0.5346673024,670.9145988,20.99724442,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 1_esc,2,Nivel II,0.2150246739,670.9145988,20.99724442,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 1_esc,3,Nivel III,0.1793419396,670.9145988,20.99724442,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 1_esc,4,Nivel IV,0.07096608408,670.9145988,20.99724442,,,,20% más bajo de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 5_esc,1,Nivel I,0.1359610002,761.88565,20.99724442,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 5_esc,2,Nivel II,0.203856142,761.88565,20.99724442,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 5_esc,3,Nivel III,0.3978991897,761.88565,20.99724442,,,,20% más alto de la muestra,
2.1,ar,Lectura,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura3Escuela: nivel socioeconómicoQuintil 5_esc,4,Nivel IV,0.2622836681,761.88565,20.99724442,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 1_esc,1,Nivel I,0.3307060614,642.2905729,23.76908099,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 1_esc,2,Nivel II,0.5670345477,642.2905729,23.76908099,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 1_esc,3,Nivel III,0.07154123468,642.2905729,23.76908099,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 1_esc,4,Nivel IV,0.03071815623,642.2905729,23.76908099,,,,20% más bajo de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 5_esc,1,Nivel I,0.07202370402,753.7314497,23.76908099,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 5_esc,2,Nivel II,0.388713864,753.7314497,23.76908099,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 5_esc,3,Nivel III,0.2592148033,753.7314497,23.76908099,,,,20% más alto de la muestra,
2.1,ar,Lectura,6,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaLectura6Escuela: nivel socioeconómicoQuintil 5_esc,4,Nivel IV,0.2800476287,753.7314497,23.76908099,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 1_esc,1,Nivel I,0.5348414545,683.914772,20.98707067,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 1_esc,2,Nivel II,0.2400768564,683.914772,20.98707067,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 1_esc,3,Nivel III,0.1774382578,683.914772,20.98707067,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 1_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 1_esc,4,Nivel IV,0.0476434314,683.914772,20.98707067,,,,20% más bajo de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 5_esc,1,Nivel I,0.1542340511,774.401879,20.98707067,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 5_esc,2,Nivel II,0.2248119147,774.401879,20.98707067,,,,20% más alto de la muestra,
2.1,ar,Matemáticas,3,Escuela: nivel socioeconómico,índice de medición del grado de concentración de estudiantes de un nivel socioeconómico similar en una misma escuela. Elaborado a partir del índice NSE TERCE.,3,Quintil 5_esc,ArgentinaMatemáticas3Escuela: nivel socioeconómicoQuintil 5_esc,3,Nivel III,0.4376071123,774.401879,20.98707067,,,,20% más alto de la muestra,
